0	REN+A_1/0.4497/2	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0132	0.0127	0.0122	0.0118	0.0114	0.0110	0.0106	0.0103	0.0100	0.0097	0.0094	0.0092	0.0089	0.0087	0.0085	0.0083	0.0081	0.0079	0.0077	0.0075	0.0074	0.0072	0.0070	0.0069	0.0068	0.0066	0.0000	0.2500	0.4286	0.5000	0.4615	0.5000	0.4737	0.5000	0.5200	0.5000	0.5161	0.5294	0.5405	0.5750	0.5581	0.5435	0.5102	0.5192	0.5273	0.5000	0.5082	0.5156	0.5075	0.5000	0.5068	0.4868	0.4937	0.5000	0.5059	0.5000	0.5055	0.5000	0.5052	0.5000	0.5049	0.5094	0.5229	0.5268	0.5304	0.5339	0.5372	0.5403	0.5433	0.5385	0.5489	0.5515	0.5468	0.5563	0.5517	0.5541	0.5497	1.0000	0.5000	0.2857	0.2000	0.2308	0.2500	0.2632	0.2273	0.2000	0.2500	0.2258	0.2059	0.1892	0.1750	0.1628	0.1739	0.2041	0.1923	0.2000	0.2241	0.2295	0.2344	0.2239	0.2286	0.2329	0.2237	0.2278	0.2195	0.2235	0.2159	0.2198	0.2340	0.2371	0.2300	0.2330	0.2358	0.2294	0.2232	0.2261	0.2203	0.2231	0.2177	0.2205	0.2231	0.2180	0.2132	0.2086	0.2042	0.2000	0.2027	0.2119	0.0000	0.2500	0.2857	0.3000	0.3077	0.2500	0.2632	0.2727	0.2800	0.2500	0.2581	0.2647	0.2703	0.2500	0.2791	0.2826	0.2857	0.2885	0.2727	0.2759	0.2623	0.2500	0.2687	0.2714	0.2603	0.2763	0.2658	0.2683	0.2588	0.2727	0.2637	0.2553	0.2474	0.2600	0.2524	0.2453	0.2385	0.2411	0.2348	0.2373	0.2314	0.2339	0.2283	0.2308	0.2256	0.2279	0.2374	0.2324	0.2414	0.2365	0.2318
1	REN+A_10/0.45858/4	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0132	0.0127	0.0122	0.0118	0.0114	0.0110	0.0106	0.0103	0.0100	0.0097	0.0094	0.0092	0.0089	0.0087	0.0085	0.0083	0.0081	0.0079	0.0077	0.0075	0.0074	0.0072	0.0070	0.0069	0.0068	0.0066	1.0000	0.7500	0.5714	0.5000	0.5385	0.5625	0.5789	0.5909	0.5600	0.5714	0.5806	0.5882	0.5676	0.5750	0.5814	0.5870	0.5714	0.5962	0.5818	0.5862	0.5902	0.5781	0.5672	0.5571	0.5616	0.5395	0.5443	0.5366	0.5412	0.5455	0.5495	0.5532	0.5567	0.5500	0.5534	0.5566	0.5505	0.5625	0.5565	0.5593	0.5537	0.5645	0.5512	0.5385	0.5414	0.5441	0.5396	0.5423	0.5448	0.5473	0.5497	0.0000	0.2500	0.4286	0.4000	0.3077	0.3125	0.3158	0.3182	0.3200	0.3214	0.2903	0.2941	0.3243	0.3250	0.3256	0.3043	0.3265	0.3077	0.3091	0.2931	0.2951	0.2969	0.2985	0.3143	0.3014	0.2895	0.2911	0.2927	0.2824	0.2727	0.2747	0.2660	0.2577	0.2500	0.2524	0.2547	0.2569	0.2500	0.2435	0.2458	0.2562	0.2500	0.2520	0.2538	0.2556	0.2574	0.2590	0.2606	0.2621	0.2635	0.2649	0.0000	0.0000	0.0000	0.1000	0.1538	0.1250	0.1053	0.0909	0.1200	0.1071	0.1290	0.1176	0.1081	0.1000	0.0930	0.1087	0.1020	0.0962	0.1091	0.1207	0.1148	0.1250	0.1343	0.1286	0.1370	0.1579	0.1519	0.1585	0.1647	0.1705	0.1648	0.1702	0.1753	0.1900	0.1845	0.1792	0.1835	0.1786	0.1913	0.1864	0.1818	0.1774	0.1890	0.2000	0.1955	0.1912	0.1942	0.1901	0.1862	0.1824	0.1788
0	REN+A_100/0.54734/3	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0132	0.0127	0.0122	0.0118	0.0114	0.0110	0.0106	0.0103	0.0100	0.0097	0.0094	0.0092	0.0089	0.0087	0.0085	0.0083	0.0081	0.0079	0.0077	0.0075	0.0074	0.0072	0.0070	0.0069	0.0068	0.0066	1.0000	0.7500	0.7143	0.6000	0.6154	0.6250	0.6316	0.6364	0.6000	0.5714	0.5161	0.5294	0.5405	0.5500	0.5581	0.5652	0.5510	0.5385	0.5455	0.5172	0.5410	0.5312	0.5075	0.5143	0.5205	0.5000	0.4810	0.4756	0.4824	0.5000	0.4945	0.5000	0.5052	0.4900	0.5049	0.4906	0.4862	0.5000	0.4957	0.5000	0.5041	0.5081	0.4961	0.4923	0.4887	0.4926	0.4892	0.4859	0.4759	0.4662	0.4636	0.0000	0.0000	0.0000	0.1000	0.1538	0.1250	0.1579	0.1818	0.2400	0.2143	0.2581	0.2353	0.2162	0.2000	0.1860	0.1957	0.2245	0.2308	0.2364	0.2586	0.2459	0.2656	0.2687	0.2714	0.2740	0.2632	0.2785	0.2805	0.2824	0.2727	0.2637	0.2553	0.2474	0.2500	0.2427	0.2547	0.2569	0.2500	0.2522	0.2542	0.2479	0.2500	0.2677	0.2692	0.2707	0.2721	0.2734	0.2676	0.2690	0.2703	0.2715	0.0000	0.2500	0.2857	0.3000	0.2308	0.2500	0.2105	0.1818	0.1600	0.2143	0.2258	0.2353	0.2432	0.2500	0.2558	0.2391	0.2245	0.2308	0.2182	0.2241	0.2131	0.2031	0.2239	0.2143	0.2055	0.2237	0.2278	0.2317	0.2235	0.2159	0.2308	0.2340	0.2371	0.2500	0.2427	0.2453	0.2477	0.2411	0.2435	0.2373	0.2397	0.2339	0.2283	0.2308	0.2331	0.2279	0.2302	0.2394	0.2483	0.2568	0.2583
1	REN+A_101/0.5503/3	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0132	0.0127	0.0122	0.0118	0.0114	0.0110	0.0106	0.0103	0.0100	0.0097	0.0094	0.0092	0.0089	0.0087	0.0085	0.0083	0.0081	0.0079	0.0077	0.0075	0.0074	0.0072	0.0070	0.0069	0.0068	0.0066	1.0000	0.5000	0.5714	0.5000	0.5385	0.5000	0.4737	0.5000	0.4400	0.4286	0.4194	0.4118	0.4054	0.4000	0.3953	0.4130	0.4286	0.4231	0.4364	0.4483	0.4426	0.4688	0.4627	0.4714	0.4795	0.4605	0.4684	0.4634	0.4588	0.4659	0.4615	0.4681	0.4639	0.4700	0.4757	0.4717	0.4862	0.4821	0.4870	0.4915	0.4793	0.4677	0.4803	0.4846	0.4887	0.4853	0.4892	0.4789	0.4828	0.4797	0.4834	0.0000	0.2500	0.1429	0.1000	0.0769	0.1875	0.2105	0.1818	0.2000	0.1786	0.1935	0.2353	0.2432	0.2750	0.2791	0.2609	0.2653	0.2885	0.2909	0.2931	0.2787	0.2656	0.2836	0.2857	0.2877	0.2763	0.2785	0.2927	0.3059	0.3068	0.2967	0.2872	0.2784	0.2700	0.2621	0.2642	0.2569	0.2589	0.2609	0.2627	0.2645	0.2742	0.2677	0.2615	0.2556	0.2500	0.2518	0.2535	0.2483	0.2568	0.2583	0.0000	0.2500	0.2857	0.4000	0.3846	0.3125	0.3158	0.3182	0.3600	0.3929	0.3871	0.3529	0.3514	0.3250	0.3256	0.3261	0.3061	0.2885	0.2727	0.2586	0.2787	0.2656	0.2537	0.2429	0.2329	0.2500	0.2405	0.2317	0.2235	0.2159	0.2308	0.2340	0.2474	0.2500	0.2524	0.2547	0.2477	0.2500	0.2435	0.2373	0.2479	0.2500	0.2441	0.2462	0.2481	0.2574	0.2518	0.2606	0.2621	0.2568	0.2517
0	REN+A_103/0.5503/9	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0132	0.0127	0.0122	0.0118	0.0114	0.0110	0.0106	0.0103	0.0100	0.0097	0.0094	0.0092	0.0089	0.0087	0.0085	0.0083	0.0081	0.0079	0.0077	0.0075	0.0074	0.0072	0.0070	0.0069	0.0068	0.0066	0.0000	0.5000	0.5714	0.5000	0.4615	0.3750	0.3684	0.4091	0.4000	0.4286	0.4516	0.4412	0.4324	0.4000	0.3953	0.3913	0.3878	0.4231	0.4364	0.4483	0.4426	0.4531	0.4478	0.4571	0.4658	0.4474	0.4557	0.4512	0.4471	0.4432	0.4505	0.4574	0.4536	0.4600	0.4563	0.4623	0.4587	0.4554	0.4522	0.4576	0.4628	0.4597	0.4488	0.4538	0.4511	0.4412	0.4388	0.4437	0.4483	0.4459	0.4371	0.0000	0.2500	0.2857	0.4000	0.3846	0.4375	0.3684	0.3636	0.3200	0.2857	0.2903	0.2647	0.2703	0.3250	0.3488	0.3261	0.3265	0.3077	0.3091	0.3103	0.2951	0.2969	0.2985	0.3000	0.2877	0.2763	0.2785	0.2683	0.2706	0.2727	0.2747	0.2766	0.2784	0.2800	0.2913	0.2830	0.2844	0.2857	0.2870	0.2797	0.2727	0.2661	0.2756	0.2769	0.2782	0.2794	0.2734	0.2676	0.2621	0.2635	0.2649	1.0000	0.2500	0.1429	0.1000	0.1538	0.1875	0.2632	0.2273	0.2800	0.2857	0.2581	0.2941	0.2973	0.2750	0.2558	0.2826	0.2857	0.2692	0.2545	0.2414	0.2623	0.2500	0.2537	0.2429	0.2466	0.2632	0.2532	0.2683	0.2706	0.2727	0.2637	0.2553	0.2577	0.2500	0.2427	0.2453	0.2477	0.2500	0.2522	0.2542	0.2562	0.2661	0.2677	0.2615	0.2632	0.2721	0.2806	0.2817	0.2828	0.2838	0.2914
0	REN+A_105/0.55325/7	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0132	0.0127	0.0122	0.0118	0.0114	0.0110	0.0106	0.0103	0.0100	0.0097	0.0094	0.0092	0.0089	0.0087	0.0085	0.0083	0.0081	0.0079	0.0077	0.0075	0.0074	0.0072	0.0070	0.0069	0.0068	0.0066	1.0000	0.7500	0.7143	0.5000	0.5385	0.5000	0.5263	0.5000	0.4400	0.5000	0.4839	0.4706	0.4865	0.5000	0.4884	0.4783	0.4694	0.4615	0.4545	0.4655	0.4754	0.4844	0.4627	0.4714	0.4795	0.4605	0.4557	0.4512	0.4588	0.4545	0.4505	0.4362	0.4433	0.4400	0.4466	0.4528	0.4587	0.4643	0.4522	0.4576	0.4711	0.4677	0.4724	0.4769	0.4737	0.4706	0.4676	0.4648	0.4552	0.4527	0.4570	0.0000	0.2500	0.1429	0.1000	0.1538	0.1875	0.2105	0.2727	0.3600	0.3214	0.2903	0.2647	0.2703	0.2500	0.2791	0.2826	0.2653	0.2692	0.2727	0.2759	0.2623	0.2656	0.2687	0.2714	0.2603	0.2500	0.2658	0.2683	0.2706	0.2727	0.2747	0.2766	0.2680	0.2600	0.2621	0.2642	0.2569	0.2500	0.2522	0.2542	0.2479	0.2419	0.2441	0.2385	0.2406	0.2426	0.2374	0.2394	0.2483	0.2500	0.2450	0.0000	0.0000	0.1429	0.4000	0.3077	0.3125	0.2632	0.2273	0.2000	0.1786	0.2258	0.2647	0.2432	0.2500	0.2326	0.2391	0.2653	0.2692	0.2727	0.2586	0.2623	0.2500	0.2687	0.2571	0.2603	0.2763	0.2658	0.2683	0.2588	0.2614	0.2637	0.2766	0.2784	0.2900	0.2816	0.2736	0.2752	0.2768	0.2870	0.2797	0.2727	0.2823	0.2756	0.2769	0.2782	0.2794	0.2878	0.2887	0.2897	0.2905	0.2914
1	REN+A_108/0.55917/8	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0132	0.0127	0.0122	0.0118	0.0114	0.0110	0.0106	0.0103	0.0100	0.0097	0.0094	0.0092	0.0089	0.0087	0.0085	0.0083	0.0081	0.0079	0.0077	0.0075	0.0074	0.0072	0.0070	0.0069	0.0068	0.0066	0.0000	0.5000	0.5714	0.5000	0.6154	0.5000	0.4737	0.4091	0.4000	0.3929	0.3871	0.3824	0.4054	0.4250	0.4419	0.4565	0.4694	0.4615	0.4727	0.4828	0.4754	0.4688	0.4478	0.4429	0.4521	0.4342	0.4304	0.4268	0.4353	0.4432	0.4396	0.4362	0.4433	0.4400	0.4272	0.4245	0.4312	0.4196	0.4261	0.4322	0.4380	0.4435	0.4409	0.4385	0.4286	0.4265	0.4317	0.4296	0.4345	0.4324	0.4305	1.0000	0.2500	0.2857	0.2000	0.1538	0.1875	0.2105	0.2727	0.3200	0.2857	0.2903	0.2647	0.2432	0.2500	0.2558	0.2609	0.2449	0.2500	0.2364	0.2241	0.2295	0.2344	0.2537	0.2571	0.2466	0.2368	0.2532	0.2439	0.2353	0.2273	0.2198	0.2128	0.2062	0.2000	0.2136	0.2170	0.2110	0.2321	0.2348	0.2288	0.2231	0.2258	0.2283	0.2231	0.2256	0.2279	0.2302	0.2254	0.2276	0.2297	0.2384	0.0000	0.2500	0.1429	0.3000	0.2308	0.3125	0.3158	0.3182	0.2800	0.3214	0.3226	0.3529	0.3514	0.3250	0.3023	0.2826	0.2857	0.2885	0.2909	0.2931	0.2951	0.2969	0.2985	0.3000	0.3014	0.3158	0.3038	0.3171	0.3176	0.3182	0.3297	0.3404	0.3402	0.3500	0.3495	0.3491	0.3486	0.3393	0.3304	0.3305	0.3306	0.3226	0.3228	0.3308	0.3383	0.3382	0.3309	0.3380	0.3310	0.3311	0.3245
0	REN+A_11/0.46154/2	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0132	0.0127	0.0122	0.0118	0.0114	0.0110	0.0106	0.0103	0.0100	0.0097	0.0094	0.0092	0.0089	0.0087	0.0085	0.0083	0.0081	0.0079	0.0077	0.0075	0.0074	0.0072	0.0070	0.0069	0.0068	0.0066	0.0000	0.5000	0.4286	0.5000	0.5385	0.5000	0.5263	0.5455	0.5200	0.5357	0.5484	0.5294	0.5405	0.5500	0.5581	0.5652	0.5714	0.5769	0.5636	0.5862	0.5902	0.5938	0.5970	0.6000	0.6027	0.5789	0.5696	0.5732	0.5765	0.5682	0.5714	0.5745	0.5773	0.5800	0.5825	0.5849	0.5872	0.5893	0.5913	0.5932	0.5950	0.5968	0.5984	0.5923	0.5789	0.5882	0.5827	0.5775	0.5862	0.5878	0.5828	0.0000	0.2500	0.1429	0.1000	0.0769	0.0625	0.0526	0.0455	0.0800	0.0714	0.0645	0.0882	0.1081	0.1000	0.1163	0.1304	0.1429	0.1346	0.1455	0.1379	0.1311	0.1406	0.1343	0.1429	0.1370	0.1316	0.1392	0.1463	0.1529	0.1591	0.1538	0.1489	0.1443	0.1400	0.1456	0.1415	0.1468	0.1429	0.1478	0.1441	0.1405	0.1371	0.1417	0.1462	0.1579	0.1544	0.1583	0.1549	0.1517	0.1554	0.1523	1.0000	0.2500	0.4286	0.4000	0.3846	0.4375	0.4211	0.4091	0.4000	0.3929	0.3871	0.3824	0.3514	0.3500	0.3256	0.3043	0.2857	0.2885	0.2909	0.2759	0.2787	0.2656	0.2687	0.2571	0.2603	0.2763	0.2785	0.2683	0.2588	0.2614	0.2637	0.2660	0.2680	0.2700	0.2621	0.2642	0.2569	0.2589	0.2522	0.2542	0.2562	0.2581	0.2520	0.2538	0.2556	0.2500	0.2518	0.2606	0.2552	0.2500	0.2583
0	REN+A_110/0.55917/7	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0132	0.0127	0.0122	0.0118	0.0114	0.0110	0.0106	0.0103	0.0100	0.0097	0.0094	0.0092	0.0089	0.0087	0.0085	0.0083	0.0081	0.0079	0.0077	0.0075	0.0074	0.0072	0.0070	0.0069	0.0068	0.0066	0.0000	0.2500	0.4286	0.4000	0.5385	0.5000	0.4737	0.4091	0.4400	0.4286	0.4194	0.4118	0.4054	0.4250	0.4186	0.4348	0.4286	0.4231	0.4364	0.4310	0.4262	0.4375	0.4328	0.4571	0.4658	0.4474	0.4557	0.4512	0.4588	0.4545	0.4505	0.4574	0.4536	0.4600	0.4563	0.4623	0.4587	0.4554	0.4435	0.4407	0.4463	0.4435	0.4409	0.4462	0.4511	0.4559	0.4460	0.4507	0.4552	0.4595	0.4503	0.0000	0.5000	0.2857	0.3000	0.2308	0.1875	0.2105	0.1818	0.2000	0.2500	0.2581	0.2941	0.2703	0.2500	0.2558	0.2391	0.2449	0.2500	0.2545	0.2414	0.2623	0.2656	0.2537	0.2429	0.2466	0.2368	0.2405	0.2317	0.2353	0.2500	0.2527	0.2553	0.2474	0.2400	0.2427	0.2358	0.2294	0.2232	0.2261	0.2203	0.2149	0.2177	0.2126	0.2077	0.2105	0.2059	0.2158	0.2113	0.2069	0.2027	0.2119	1.0000	0.2500	0.2857	0.3000	0.2308	0.3125	0.3158	0.4091	0.3600	0.3214	0.3226	0.2941	0.3243	0.3250	0.3256	0.3261	0.3265	0.3269	0.3091	0.3276	0.3115	0.2969	0.3134	0.3000	0.2877	0.3026	0.2911	0.3049	0.2941	0.2841	0.2857	0.2766	0.2887	0.2900	0.2913	0.2925	0.3028	0.3125	0.3217	0.3305	0.3306	0.3306	0.3386	0.3385	0.3308	0.3309	0.3309	0.3310	0.3310	0.3311	0.3311
1	REN+A_111/0.56213/6	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0132	0.0127	0.0122	0.0118	0.0114	0.0110	0.0106	0.0103	0.0100	0.0097	0.0094	0.0092	0.0089	0.0087	0.0085	0.0083	0.0081	0.0079	0.0077	0.0075	0.0074	0.0072	0.0070	0.0069	0.0068	0.0066	1.0000	0.5000	0.4286	0.4000	0.4615	0.4375	0.4737	0.5000	0.4800	0.5357	0.5484	0.5000	0.4865	0.4500	0.4186	0.4348	0.4490	0.4423	0.4364	0.4483	0.4590	0.4375	0.4328	0.4143	0.4247	0.4079	0.4177	0.4146	0.4235	0.4205	0.4176	0.4043	0.4124	0.4200	0.4175	0.4151	0.4220	0.4286	0.4348	0.4322	0.4298	0.4274	0.4331	0.4385	0.4436	0.4485	0.4532	0.4507	0.4483	0.4527	0.4570	0.0000	0.2500	0.2857	0.3000	0.3077	0.3125	0.3158	0.2727	0.2800	0.2500	0.2581	0.2353	0.2432	0.2750	0.3023	0.3043	0.3061	0.2885	0.3091	0.2931	0.2951	0.2969	0.2836	0.3000	0.2877	0.2763	0.2785	0.2927	0.2824	0.2955	0.2967	0.2979	0.2990	0.2900	0.2816	0.2830	0.2844	0.2768	0.2783	0.2797	0.2893	0.2903	0.2835	0.2769	0.2782	0.2721	0.2734	0.2676	0.2690	0.2703	0.2649	0.0000	0.2500	0.2857	0.3000	0.2308	0.2500	0.2105	0.2273	0.2400	0.2143	0.1935	0.2647	0.2703	0.2750	0.2791	0.2609	0.2449	0.2692	0.2545	0.2586	0.2459	0.2656	0.2836	0.2857	0.2877	0.3026	0.2911	0.2805	0.2824	0.2727	0.2747	0.2872	0.2784	0.2800	0.2913	0.2925	0.2844	0.2857	0.2783	0.2797	0.2727	0.2742	0.2756	0.2769	0.2707	0.2721	0.2662	0.2746	0.2759	0.2703	0.2715
